source_id,source_labels,source_properties,relation,target_id,target_labels,target_properties
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,592,[Parameter],"{
  network_level: 2,
  knowledge_domain: 效率理论,
  importance: 0.8,
  name: Isentropic efficiency of an infinitesimal stage,
  description: Polytropic efficiency (e_c for compressor, e_t for turbine) is defined as the isentropic efficiency of an elemental or infinitesimal stage.,
  subsystem: General,
  id: 251,
  physics_domain: GeneralPhysics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,593,[Parameter],"{
  network_level: 2,
  knowledge_domain: 效率理论,
  importance: 0.8,
  name: Increasing pressure ratio,
  description: For a constant polytropic efficiency e_c, the overall isentropic compressor efficiency eta_c drops as the total pressure ratio pi_c increases due to the preheating effect.,
  subsystem: General,
  id: 252,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,594,[Parameter],"{
  network_level: 2,
  knowledge_domain: 涡轮特性,
  importance: 0.8,
  name: Isentropic efficiency eta_t,
  description: The isentropic turbine efficiency eta_t is defined as the ratio of actual work output to the ideal (isentropic) work output for a given total pressure ratio.,
  subsystem: General,
  id: 253,
  physics_domain: GeneralPhysics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,595,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧室特性,
  importance: 0.8,
  name: Combustion efficiency eta_b,
  description: Combustion efficiency eta_b is the ratio of the actual thermal energy released to the chemical energy available in the fuel.,
  subsystem: Combustion,
  id: 254,
  physics_domain: GeneralPhysics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,596,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧室特性,
  importance: 0.8,
  name: Total pressure ratio pi_b,
  description: The total pressure ratio of the combustor pi_b = P_t4 / P_t3 is always less than 1.0 due to viscous friction and cold-to-hot flow momentum pressure drop.,
  subsystem: General,
  id: 255,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,599,[Parameter],"{
  network_level: 2,
  knowledge_domain: 加力燃烧室,
  importance: 0.8,
  name: Total pressure ratio pi_AB,
  description: The total pressure ratio pi_AB = P_t7 / P_t6 account for losses due to flameholders, friction, and high-temperature heat addition.,
  subsystem: General,
  id: 258,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,600,[Parameter],"{
  network_level: 2,
  knowledge_domain: 机械传动,
  importance: 0.8,
  name: Mechanical efficiency eta_m,
  description: Mechanical efficiency eta_m accounts for frictional power losses in bearings and accessory gearboxes connecting the turbine and compressor shafts.,
  subsystem: General,
  id: 259,
  physics_domain: GeneralPhysics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,601,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管特性,
  importance: 0.8,
  name: Total pressure ratio pi_n,
  description: The exhaust nozzle performance is characterized by its total pressure ratio pi_n = P_t9 / P_t7, which represents friction losses in the nozzle duct.,
  subsystem: General,
  id: 260,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,607,[Parameter],"{
  network_level: 2,
  knowledge_domain: 推力室特性,
  importance: 0.8,
  name: Stagnation pressure at throat,
  description: Due to high-velocity combustion and friction inside the chamber, the total pressure drops from the injector head to the nozzle throat entrance.,
  subsystem: General,
  id: 266,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,624,[Parameter],"{
  network_level: 2,
  knowledge_domain: 动力循环,
  importance: 0.8,
  name: Higher chamber pressure,
  description: Because the turbine exhaust is injected into the main chamber rather than dumped at low pressure, it allows extremely high chamber pressures (P_c) and higher efficiency.,
  subsystem: General,
  id: 283,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,626,[Parameter],"{
  network_level: 2,
  knowledge_domain: 系统匹配,
  importance: 0.8,
  name: Volumetric flow rate and Pressure rise,
  description: The required shaft power for a propellant pump is proportional to the mass flow rate and pressure rise, divided by the pump efficiency (eta_p).,
  subsystem: General,
  id: 285,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,629,[Parameter],"{
  network_level: 2,
  knowledge_domain: 涡喷循环,
  importance: 0.8,
  name: Real exit velocity and pressure,
  description: The net thrust of a real turbojet must account for exit velocity variations caused by nozzle efficiency (eta_n) and incomplete expansion.,
  subsystem: General,
  id: 288,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,649,[Parameter],"{
  network_level: 2,
  knowledge_domain: 相似准则,
  importance: 0.8,
  name: Mass flow scaled by dimensionless temperature and pressure,
  description: Corrected mass flow rate m_dot_c is defined as m_dot * sqrt(theta) / delta, allowing data from different conditions to be collapsed onto a single curve.,
  subsystem: General,
  id: 308,
  physics_domain: FluidDynamics
}"
603,[Component],"{
  network_level: 1,
  knowledge_domain: 系统能量,
  importance: 1.0,
  name: Available turbine power for compression,
  description: Extraction of mechanical shaft power (P_TO) to run aircraft accessories directly reduces the turbine power available to drive the compressor.,
  subsystem: Compression,
  id: 262,
  physics_domain: GeneralPhysics
}",AFFECTS,660,[Parameter],"{
  network_level: 2,
  knowledge_domain: 发动机控制,
  importance: 0.8,
  name: Maximum pressure or shaft speed,
  description: At low ambient temperatures (below theta_break), the engine is typically limited by mechanical limits like pressure or spool speed.,
  subsystem: General,
  id: 319,
  physics_domain: FluidDynamics
}"
604,[Parameter],"{
  network_level: 2,
  knowledge_domain: 系统能量,
  importance: 0.8,
  name: Core mass flow rate,
  description: Extracting high-pressure compressed air from the compressor exit for cabin environmental control systems (ECS) or turbine blade cooling reduces the downstream mass flow.,
  subsystem: General,
  id: 263,
  physics_domain: FluidDynamics
}",null,null,null,null
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,359,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thermal efficiency,
  description: Thermal efficiency is the ratio of the rate of kinetic energy production to the thermal power input from fuel.,
  subsystem: General,
  id: 18,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,360,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Propulsive efficiency,
  description: Propulsive efficiency measures how effectively the engine's kinetic energy output is converted into aircraft propulsive power.,
  subsystem: General,
  id: 19,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,361,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Overall efficiency,
  description: The overall efficiency of a propulsion system is the product of its thermal and propulsive efficiencies.,
  subsystem: General,
  id: 20,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,436,[Parameter],"{
  network_level: 2,
  knowledge_domain: 效率理论,
  importance: 0.8,
  name: Polytropic efficiency,
  description: Polytropic efficiency (e_c for compressor, e_t for turbine) is defined as the isentropic efficiency of an elemental or infinitesimal stage.,
  subsystem: General,
  id: 95,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,456,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Combustion efficiency,
  description: Combustion efficiency is often expressed as the ratio of actual characteristic velocity (c*_actual) to the theoretical characteristic velocity (c*_theoretical).,
  subsystem: Combustion,
  id: 115,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,471,[Parameter],"{
  network_level: 2,
  knowledge_domain: 涡喷循环,
  importance: 0.8,
  name: Real turbojet efficiency,
  description: Irreversibilities in the compressor and turbine increase entropy, directly decreasing the specific thrust and increasing the TSFC.,
  subsystem: General,
  id: 130,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,477,[Parameter],"{
  network_level: 2,
  knowledge_domain: 部件匹配,
  importance: 0.8,
  name: Mixer efficiency,
  description: Aerodynamic mixing of streams with different total temperatures and velocities introduces viscous shearing losses, reducing overall total pressure.,
  subsystem: General,
  id: 136,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,480,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Propeller efficiency eta_prop,
  description: The efficiency with which the propeller converts the brake shaft horsepower into effective aircraft propulsive power.,
  subsystem: General,
  id: 139,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,514,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thermal efficiency and Propulsive efficiency,
  description: The overall efficiency of a propulsion system is the product of its thermal and propulsive efficiencies.,
  subsystem: General,
  id: 173,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,590,[Parameter],"{
  network_level: 2,
  knowledge_domain: 压气机特性,
  importance: 0.8,
  name: Isentropic efficiency eta_c,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: General,
  id: 249,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,591,[Parameter],"{
  network_level: 2,
  knowledge_domain: 压气机特性,
  importance: 0.8,
  name: Isentropic efficiency and Total pressure ratio,
  description: tau_c = 1 + (pi_c^((gamma-1)/gamma) - 1) / eta_c, which links actual temperature rise to pressure ratio.,
  subsystem: General,
  id: 250,
  physics_domain: FluidDynamics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,592,[Parameter],"{
  network_level: 2,
  knowledge_domain: 效率理论,
  importance: 0.8,
  name: Isentropic efficiency of an infinitesimal stage,
  description: Polytropic efficiency (e_c for compressor, e_t for turbine) is defined as the isentropic efficiency of an elemental or infinitesimal stage.,
  subsystem: General,
  id: 251,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,594,[Parameter],"{
  network_level: 2,
  knowledge_domain: 涡轮特性,
  importance: 0.8,
  name: Isentropic efficiency eta_t,
  description: The isentropic turbine efficiency eta_t is defined as the ratio of actual work output to the ideal (isentropic) work output for a given total pressure ratio.,
  subsystem: General,
  id: 253,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,595,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧室特性,
  importance: 0.8,
  name: Combustion efficiency eta_b,
  description: Combustion efficiency eta_b is the ratio of the actual thermal energy released to the chemical energy available in the fuel.,
  subsystem: Combustion,
  id: 254,
  physics_domain: GeneralPhysics
}"
605,[Component],"{
  network_level: 1,
  knowledge_domain: 涡轮冷却,
  importance: 1.0,
  name: Turbine inlet stagnation temperature,
  description: Reintroducing relatively cool bleed air into the turbine stages for blade cooling causes aerodynamic mixing losses and lowers the effective total temperature of the gas.,
  subsystem: Expansion,
  id: 264,
  physics_domain: Thermodynamics
}",AFFECTS,600,[Parameter],"{
  network_level: 2,
  knowledge_domain: 机械传动,
  importance: 0.8,
  name: Mechanical efficiency eta_m,
  description: Mechanical efficiency eta_m accounts for frictional power losses in bearings and accessory gearboxes connecting the turbine and compressor shafts.,
  subsystem: General,
  id: 259,
  physics_domain: GeneralPhysics
}"
606,[Parameter],"{
  network_level: 2,
  knowledge_domain: 真实火箭特性,
  importance: 0.8,
  name: Component efficiencies and Chemical reactions,
  description: Analysis of real rocket engines requires accounting for non-ideal effects including nozzle efficiency, incomplete combustion, heat transfer, and complex chemical behaviors.,
  subsystem: General,
  id: 265,
  physics_domain: GeneralPhysics
}",null,null,null,null
607,[Parameter],"{
  network_level: 2,
  knowledge_domain: 推力室特性,
  importance: 0.8,
  name: Stagnation pressure at throat,
  description: Due to high-velocity combustion and friction inside the chamber, the total pressure drops from the injector head to the nozzle throat entrance.,
  subsystem: General,
  id: 266,
  physics_domain: FluidDynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
608,[Component],"{
  network_level: 1,
  knowledge_domain: 喷管特性,
  importance: 1.0,
  name: Nozzle efficiency eta_n,
  description: Nozzle efficiency eta_n is defined as the ratio of actual kinetic energy change to the ideal isentropic kinetic energy change across the nozzle.,
  subsystem: Exhaust,
  id: 267,
  physics_domain: GeneralPhysics
}",null,null,null,null
609,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管特性,
  importance: 0.8,
  name: Actual exit velocity divided by Isentropic velocity,
  description: The velocity coefficient C_v relates the actual exhaust velocity to the ideal velocity; typically C_v equals the square root of nozzle efficiency.,
  subsystem: General,
  id: 268,
  physics_domain: FluidDynamics
}",null,null,null,null
610,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管特性,
  importance: 0.8,
  name: Mass flow rate deviation,
  description: The discharge coefficient C_d is the ratio of actual mass flow rate to the ideal isentropic mass flow rate, accounting for boundary layer displacement.,
  subsystem: General,
  id: 269,
  physics_domain: FluidDynamics
}",null,null,null,null
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,416,[Equation],"{
  network_level: 3,
  knowledge_domain: 参数循环分析,
  importance: 0.6,
  name: Parametric cycle analysis,
  description: The objective of parametric cycle analysis is to relate the engine performance parameters to the design choices and the flight environment.,
  subsystem: Cycle,
  id: 75,
  physics_domain: GeneralPhysics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,418,[Equation],"{
  network_level: 3,
  knowledge_domain: 循环假设,
  importance: 0.6,
  name: Ideal cycle analysis,
  description: Ideal cycle analysis assumes that the compression and expansion processes are reversible and adiabatic (isentropic).,
  subsystem: Cycle,
  id: 77,
  physics_domain: GeneralPhysics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,463,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Liquid rocket cycle,
  description: Liquid rocket engine cycles are classified into pressure-fed systems or pump-fed systems based on how propellants are pressurized.,
  subsystem: Cycle,
  id: 122,
  physics_domain: GeneralPhysics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,464,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Pump-fed cycle,
  description: A pump-fed open cycle where a fraction of the propellant is burned in a separate combustor to drive the turbine and is then exhausted overboard.,
  subsystem: Cycle,
  id: 123,
  physics_domain: GeneralPhysics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,465,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Gas-generator cycle,
  description: The gas generator must operate off-stoichiometric (extremely fuel-rich or oxidizer-rich) to prevent melting the turbine blades.,
  subsystem: Cycle,
  id: 124,
  physics_domain: GeneralPhysics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,466,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Staged combustion cycle,
  description: Because the turbine exhaust is injected into the main chamber rather than dumped at low pressure, it allows extremely high chamber pressures (P_c) and higher efficiency.,
  subsystem: Combustion,
  id: 125,
  physics_domain: GeneralPhysics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,469,[Equation],"{
  network_level: 3,
  knowledge_domain: 真实循环分析,
  importance: 0.6,
  name: Real cycle analysis,
  description: Real engine cycle analysis incorporates component efficiencies, pressure losses, mechanical losses, and bleeding to predict realistic performance.,
  subsystem: Cycle,
  id: 128,
  physics_domain: GeneralPhysics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,621,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Pressure-fed cycle,
  description: Liquid rocket engine cycles are classified into pressure-fed systems or pump-fed systems based on how propellants are pressurized.,
  subsystem: Cycle,
  id: 280,
  physics_domain: FluidDynamics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,622,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Expander cycle,
  description: A closed cycle where fuel is vaporized in the cooling jacket and then routes directly through the turbine to drive the pumps before entering the injector.,
  subsystem: Cycle,
  id: 281,
  physics_domain: GeneralPhysics
}"
611,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Chamber stagnation temperature,
  description: Failure to achieve perfect chemical equilibrium or full mixing of oxidizer and fuel lowers the combustion temperature T_c below its theoretical adiabatic value.,
  subsystem: General,
  id: 270,
  physics_domain: Thermodynamics
}",USED_IN,663,[Equation],"{
  network_level: 3,
  knowledge_domain: CrossDomain,
  importance: 0.6,
  name: Ideal Brayton cycle,
  description: The realistic engine cycle analysis (Chapter 7) modifies the ideal Brayton cycle (Chapter 4) by incorporating polytropic efficiencies and pressure drops (Chapter 5).,
  subsystem: Cycle,
  id: 322,
  physics_domain: GeneralPhysics
}"
612,[Parameter],"{
  network_level: 2,
  knowledge_domain: 燃烧损失,
  importance: 0.8,
  name: Characteristic velocity ratio,
  description: Combustion efficiency is often expressed as the ratio of actual characteristic velocity (c*_actual) to the theoretical characteristic velocity (c*_theoretical).,
  subsystem: General,
  id: 271,
  physics_domain: FluidDynamics
}",null,null,null,null
613,[Parameter],"{
  network_level: 2,
  knowledge_domain: 化学动力学,
  importance: 0.8,
  name: Fixed chemical composition,
  description: Frozen flow assumes that the chemical composition of the exhaust gas remains constant (fixed at chamber exit state) during expansion through the nozzle.,
  subsystem: General,
  id: 272,
  physics_domain: GeneralPhysics
}",null,null,null,null
